date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
8/25,2026-08-25,1102,凱基-三重,9205,0,117,-117,1.31,10,sell,2026-08-25
8/25,2026-08-25,1102,兆豐-公益,003700300030004a,101,0,101,1.13,11,buy,2026-08-25
8/25,2026-08-25,1102,第一金-路竹,0035003300380050,0,100,-100,1.12,11,sell,2026-08-25
8/25,2026-08-25,1102,永豐金證券,0039004100300030,95,24,71,0.8,12,buy,2026-08-25
8/25,2026-08-25,1102,中國信託,6160,100,200,-100,1.12,12,sell,2026-08-25
8/25,2026-08-25,1102,花旗環球,1590,118,59,59,0.66,13,buy,2026-08-25
8/25,2026-08-25,1102,日茂,5960,0,90,-90,1.01,13,sell,2026-08-25
8/25,2026-08-25,1102,台新-中壢,0039004200310079,50,0,50,0.56,14,buy,2026-08-25
8/25,2026-08-25,1102,臺銀-臺中,0031003000340041,1,85,-84,0.94,14,sell,2026-08-25
8/25,2026-08-25,1102,臺銀,1040,50,5,45,0.51,15,buy,2026-08-25
8/25,2026-08-25,1102,新光-台南,8564,0,75,-75,0.84,15,sell,2026-08-25
8/25,2026-08-25,1103,宏遠-館前,0031003200360055,40,0,40,19.9,1,buy,2026-08-25
8/25,2026-08-25,1103,新加坡商瑞銀,1650,5,46,-41,20.4,1,sell,2026-08-25
8/25,2026-08-25,1103,華南永昌-敦南,9347,20,0,20,9.95,2,buy,2026-08-25
8/25,2026-08-25,1103,港商野村,1560,0,26,-26,12.94,2,sell,2026-08-25
8/25,2026-08-25,1103,台新,0039004200300030,18,0,18,8.96,3,buy,2026-08-25
8/25,2026-08-25,1103,凱基-台北,9268,6,29,-23,11.44,3,sell,2026-08-25
8/25,2026-08-25,1103,兆豐-東門,0037003000300048,13,0,13,6.47,4,buy,2026-08-25
8/25,2026-08-25,1103,(牛牛牛)亞-網路,6012,0,20,-20,9.95,4,sell,2026-08-25
8/25,2026-08-25,1103,元大證券,9800,12,0,12,5.97,5,buy,2026-08-25
8/25,2026-08-25,1103,富邦-左營,0039003600360046,0,12,-12,5.97,5,sell,2026-08-25
8/25,2026-08-25,1103,元大-敦化,9833,12,0,12,5.97,6,buy,2026-08-25
8/25,2026-08-25,1103,花旗環球,1590,0,11,-11,5.47,6,sell,2026-08-25
8/25,2026-08-25,1103,康和-石牌,0038003400350052,10,0,10,4.98,7,buy,2026-08-25
8/25,2026-08-25,1103,台新-中壢,0039004200310079,0,8,-8,3.98,7,sell,2026-08-25
8/25,2026-08-25,1103,美林,1440,7,0,7,3.48,8,buy,2026-08-25
8/25,2026-08-25,1103,永豐金-台中,003900410039004c,0,6,-6,2.99,8,sell,2026-08-25
8/25,2026-08-25,1103,兆豐-新營,003700300030004b,5,0,5,2.49,9,buy,2026-08-25
8/25,2026-08-25,1103,凱基-中港,9202,0,4,-4,1.99,9,sell,2026-08-25
8/25,2026-08-25,1103,摩根大通,8440,5,0,5,2.49,10,buy,2026-08-25
8/25,2026-08-25,1103,元大-永康,9829,0,4,-4,1.99,10,sell,2026-08-25
8/25,2026-08-25,1103,玉山-信義,0038003800340043,5,0,5,2.49,11,buy,2026-08-25
8/25,2026-08-25,1103,富邦-新板,0039003600310048,0,4,-4,1.99,11,sell,2026-08-25
8/25,2026-08-25,1103,元大-南投,0039003800310044,4,0,4,1.99,12,buy,2026-08-25
8/25,2026-08-25,1103,亞東,2180,0,3,-3,1.49,12,sell,2026-08-25
8/25,2026-08-25,1103,元大-新營,9825,4,0,4,1.99,13,buy,2026-08-25
8/25,2026-08-25,1103,台中銀-豐原,0036003100310041,0,2,-2,1.0,13,sell,2026-08-25
8/25,2026-08-25,1103,台新-城東,0039004200320072,4,0,4,1.99,14,buy,2026-08-25
8/25,2026-08-25,1103,國票-台中,0037003700390076,0,2,-2,1.0,14,sell,2026-08-25
8/25,2026-08-25,1103,台新-九如,0039004200320031,3,0,3,1.49,15,buy,2026-08-25
8/25,2026-08-25,1103,新光-新竹,8563,0,2,-2,1.0,15,sell,2026-08-25
8/25,2026-08-25,1104,富邦-內湖,9627,120,0,120,19.17,1,buy,2026-08-25
8/25,2026-08-25,1104,富邦證券,9600,0,122,-122,19.49,1,sell,2026-08-25
8/25,2026-08-25,1104,元大-新營,9825,63,0,63,10.06,2,buy,2026-08-25
8/25,2026-08-25,1104,台灣摩根士丹利,1470,30,143,-113,18.05,2,sell,2026-08-25
8/25,2026-08-25,1104,群益金鼎-新竹,9186,49,0,49,7.83,3,buy,2026-08-25
8/25,2026-08-25,1104,新加坡商瑞銀,1650,11,77,-66,10.54,3,sell,2026-08-25
8/25,2026-08-25,1104,元大證券,9800,47,6,41,6.55,4,buy,2026-08-25
8/25,2026-08-25,1104,美商高盛,1480,43,108,-65,10.38,4,sell,2026-08-25
8/25,2026-08-25,1104,元大-路竹,0039003800310043,25,0,25,3.99,5,buy,2026-08-25
8/25,2026-08-25,1104,花旗環球,1590,0,32,-32,5.11,5,sell,2026-08-25
8/25,2026-08-25,1104,凱基-台北,9268,25,3,22,3.51,6,buy,2026-08-25
8/25,2026-08-25,1104,美林,1440,0,21,-21,3.35,6,sell,2026-08-25
8/25,2026-08-25,1104,元大-四維,9831,15,0,15,2.4,7,buy,2026-08-25
8/25,2026-08-25,1104,台新-同大,0039004200320050,0,10,-10,1.6,7,sell,2026-08-25
8/25,2026-08-25,1104,彰銀-台中,1233,10,0,10,1.6,8,buy,2026-08-25
8/25,2026-08-25,1104,國泰-敦南,8888,6,13,-7,1.12,8,sell,2026-08-25
8/25,2026-08-25,1104,元大-草屯,0039003800390045,10,0,10,1.6,9,buy,2026-08-25
8/25,2026-08-25,1104,元大-永康,9829,0,6,-6,0.96,9,sell,2026-08-25
8/25,2026-08-25,1104,元大-台南,9896,10,0,10,1.6,10,buy,2026-08-25
8/25,2026-08-25,1104,元大-大益,9814,0,5,-5,0.8,10,sell,2026-08-25
8/25,2026-08-25,1104,新光-台中,8561,7,0,7,1.12,11,buy,2026-08-25
8/25,2026-08-25,1104,元大-善化,0039003800310079,0,5,-5,0.8,11,sell,2026-08-25
8/25,2026-08-25,1104,元大-大雅,0039003800330069,7,0,7,1.12,12,buy,2026-08-25
8/25,2026-08-25,1104,群益金鼎-永和,003900310038004a,0,4,-4,0.64,12,sell,2026-08-25
8/25,2026-08-25,1104,亞東,2180,5,0,5,0.8,13,buy,2026-08-25
8/25,2026-08-25,1104,臺銀-新竹,1045,0,4,-4,0.64,13,sell,2026-08-25
8/25,2026-08-25,1104,富邦-豐原,003900360033004c,5,0,5,0.8,14,buy,2026-08-25
8/25,2026-08-25,1104,統一-東湖,0035003800350052,0,2,-2,0.32,14,sell,2026-08-25
8/25,2026-08-25,1104,台新-林園,0039004200320037,5,0,5,0.8,15,buy,2026-08-25
8/25,2026-08-25,1104,兆豐-高雄,003700300030005a,0,2,-2,0.32,15,sell,2026-08-25
8/25,2026-08-25,1108,台新-大裕,003900420032006c,72,0,72,36.0,1,buy,2026-08-25
8/25,2026-08-25,1108,永豐金-中正,0039004100390055,0,65,-65,32.5,1,sell,2026-08-25
8/25,2026-08-25,1108,華南永昌-敦南,9347,30,0,30,15.0,2,buy,2026-08-25
8/25,2026-08-25,1108,元大-頭份,0039003800330055,0,60,-60,30.0,2,sell,2026-08-25
8/25,2026-08-25,1108,摩根大通,8440,17,3,14,7.0,3,buy,2026-08-25
8/25,2026-08-25,1108,群益金鼎-宜蘭,003900310038007a,0,20,-20,10.0,3,sell,2026-08-25
8/25,2026-08-25,1108,凱基-三重,9205,12,0,12,6.0,4,buy,2026-08-25
8/25,2026-08-25,1108,中國信託-永康,6163,0,10,-10,5.0,4,sell,2026-08-25
8/25,2026-08-25,1108,華南永昌-基隆,9322,10,0,10,5.0,5,buy,2026-08-25
8/25,2026-08-25,1108,花旗環球,1590,0,7,-7,3.5,5,sell,2026-08-25
8/25,2026-08-25,1108,元大證券,9800,6,0,6,3.0,6,buy,2026-08-25
8/25,2026-08-25,1108,美商高盛,1480,2,9,-7,3.5,6,sell,2026-08-25
8/25,2026-08-25,1108,國泰-敦南,8888,4,0,4,2.0,7,buy,2026-08-25
8/25,2026-08-25,1108,凱基-基隆,0039003200300048,0,5,-5,2.5,7,sell,2026-08-25
8/25,2026-08-25,1108,國泰-台中,8882,4,0,4,2.0,8,buy,2026-08-25
8/25,2026-08-25,1108,臺銀-金山,0031003000340044,0,2,-2,1.0,8,sell,2026-08-25
8/25,2026-08-25,1108,康和-內湖,0038003400350041,3,0,3,1.5,9,buy,2026-08-25
8/25,2026-08-25,1108,華南永昌-台中,9302,0,1,-1,0.5,9,sell,2026-08-25
8/25,2026-08-25,1108,聯邦-大業,8586,3,0,3,1.5,10,buy,2026-08-25
8/25,2026-08-25,1108,新光-台中,8561,0,0,0,0.0,10,sell,2026-08-25
8/25,2026-08-25,1108,富邦-羅東,9634,3,0,3,1.5,11,buy,2026-08-25
8/25,2026-08-25,1108,合庫-台南,1022,0,0,0,0.0,11,sell,2026-08-25
8/25,2026-08-25,1108,第一金-豐原,003500330038004e,2,0,2,1.0,12,buy,2026-08-25
8/25,2026-08-25,1108,美好-蘆洲,5261,0,0,0,0.0,12,sell,2026-08-25
8/25,2026-08-25,1108,富邦-竹北,9624,2,0,2,1.0,13,buy,2026-08-25
8/25,2026-08-25,1108,群益金鼎-鳳山,0039003100380063,0,0,0,0.0,13,sell,2026-08-25
8/25,2026-08-25,1108,富邦-中壢,9636,2,0,2,1.0,14,buy,2026-08-25
8/25,2026-08-25,1108,台新-松德,0039004200320061,0,0,0,0.0,14,sell,2026-08-25
8/25,2026-08-25,1108,富邦-台北,9623,3,1,2,1.0,15,buy,2026-08-25
8/25,2026-08-25,1108,康和-板橋,0038003400350044,0,0,0,0.0,15,sell,2026-08-25
8/25,2026-08-25,1109,凱基-台北,9268,17,1,16,20.25,1,buy,2026-08-25
8/25,2026-08-25,1109,港商野村,1560,0,51,-51,64.56,1,sell,2026-08-25
8/25,2026-08-25,1109,元大-北屯,0039003800390064,13,0,13,16.46,2,buy,2026-08-25
8/25,2026-08-25,1109,中國信託-忠孝,6162,0,7,-7,8.86,2,sell,2026-08-25
8/25,2026-08-25,1109,玉山-城中,0038003800340045,10,0,10,12.66,3,buy,2026-08-25
8/25,2026-08-25,1109,富邦-仁愛,9676,0,7,-7,8.86,3,sell,2026-08-25
8/25,2026-08-25,1109,新光,8560,6,0,6,7.59,4,buy,2026-08-25
8/25,2026-08-25,1109,花旗環球,1590,0,3,-3,3.8,4,sell,2026-08-25
8/25,2026-08-25,1109,元大證券,9800,6,0,6,7.59,5,buy,2026-08-25
8/25,2026-08-25,1109,美商高盛,1480,0,2,-2,2.53,5,sell,2026-08-25
8/25,2026-08-25,1109,新加坡商瑞銀,1650,5,0,5,6.33,6,buy,2026-08-25
8/25,2026-08-25,1109,群益金鼎-東湖,003900310038004b,0,2,-2,2.53,6,sell,2026-08-25
8/25,2026-08-25,1109,元大-板橋三民,9879,5,0,5,6.33,7,buy,2026-08-25
8/25,2026-08-25,1109,元大-內湖,003900380039004e,0,2,-2,2.53,7,sell,2026-08-25
8/25,2026-08-25,1109,臺銀-臺中,0031003000340041,4,0,4,5.06,8,buy,2026-08-25
8/25,2026-08-25,1109,國票-台南,0037003700390044,0,1,-1,1.27,8,sell,2026-08-25
8/25,2026-08-25,1109,國泰-館前,0038003800380041,3,0,3,3.8,9,buy,2026-08-25
8/25,2026-08-25,1109,國泰-台中,8882,0,1,-1,1.27,9,sell,2026-08-25
8/25,2026-08-25,1109,玉山-左營,0038003800340044,1,0,1,1.27,10,buy,2026-08-25
8/25,2026-08-25,1109,群益金鼎-崇德,0039003100330055,0,1,-1,1.27,10,sell,2026-08-25
8/25,2026-08-25,1109,玉山證券,8840,1,0,1,1.27,11,buy,2026-08-25
8/25,2026-08-25,1109,國泰-高雄,8881,1,1,0,0.0,11,sell,2026-08-25
8/25,2026-08-25,1109,群益金鼎-土城,003900310033004e,1,0,1,1.27,12,buy,2026-08-25
8/25,2026-08-25,1109,永豐金-中正,0039004100390055,0,0,0,0.0,12,sell,2026-08-25
8/25,2026-08-25,1109,元大-台北,0039003800300068,1,0,1,1.27,13,buy,2026-08-25
8/25,2026-08-25,1109,元大-新竹,9816,1,0,1,1.27,14,buy,2026-08-25
8/25,2026-08-25,1109,台新-三民,0039004200310033,1,0,1,1.27,15,buy,2026-08-25
8/25,2026-08-25,1110,美商高盛,1480,21,1,20,22.73,1,buy,2026-08-25
8/25,2026-08-25,1110,台新-高雄,0039004200310067,0,21,-21,23.86,1,sell,2026-08-25
8/25,2026-08-25,1110,富邦-高雄,9659,11,0,11,12.5,2,buy,2026-08-25
8/25,2026-08-25,1110,台新-三民,0039004200310033,4,20,-16,18.18,2,sell,2026-08-25
8/25,2026-08-25,1110,凱基-高雄,9206,10,0,10,11.36,3,buy,2026-08-25
8/25,2026-08-25,1110,台新-新興,003900420032006f,0,10,-10,11.36,3,sell,2026-08-25
8/25,2026-08-25,1110,元大證券,9800,9,0,9,10.23,4,buy,2026-08-25
8/25,2026-08-25,1110,凱基-台北,9268,2,11,-9,10.23,4,sell,2026-08-25
8/25,2026-08-25,1110,台灣摩根士丹利,1470,9,1,8,9.09,5,buy,2026-08-25
8/25,2026-08-25,1110,花旗環球,1590,0,7,-7,7.95,5,sell,2026-08-25
8/25,2026-08-25,1110,摩根大通,8440,5,0,5,5.68,6,buy,2026-08-25
8/25,2026-08-25,1110,元大-博愛,0039003800320042,0,2,-2,2.27,6,sell,2026-08-25
8/25,2026-08-25,1110,元大-永康,9829,2,0,2,2.27,7,buy,2026-08-25
8/25,2026-08-25,1110,港商野村,1560,0,1,-1,1.14,7,sell,2026-08-25
8/25,2026-08-25,1110,凱基,9200,1,0,1,1.14,8,buy,2026-08-25
8/25,2026-08-25,1110,新加坡商瑞銀,1650,0,1,-1,1.14,8,sell,2026-08-25
8/25,2026-08-25,1110,臺銀-民權,1043,1,0,1,1.14,9,buy,2026-08-25
8/25,2026-08-25,1110,兆豐-新竹,0037003000300056,0,0,0,0.0,9,sell,2026-08-25
8/25,2026-08-25,1110,台新-松德,0039004200320061,0,0,0,0.0,10,buy,2026-08-25
8/25,2026-08-25,1110,元大-新生,0039003800310058,0,0,0,0.0,10,sell,2026-08-25
8/25,2026-08-25,1110,國泰-板橋,003800380038004b,0,0,0,0.0,11,buy,2026-08-25
8/25,2026-08-25,1110,富邦-建國,9658,0,0,0,0.0,12,buy,2026-08-25
8/25,2026-08-25,1110,群益金鼎-屏東,0039003100330048,7,7,0,0.0,13,buy,2026-08-25
8/25,2026-08-25,1110,康和-屏東,0038003400350058,6,6,0,0.0,14,buy,2026-08-25
8/25,2026-08-25,1201,台灣摩根士丹利,1470,71,0,71,17.75,1,buy,2026-08-25
8/25,2026-08-25,1201,國票-敦北法人,0037003700390063,10,123,-113,28.25,1,sell,2026-08-25
8/25,2026-08-25,1201,凱基-台北,9268,52,0,52,13.0,2,buy,2026-08-25
8/25,2026-08-25,1201,新加坡商瑞銀,1650,3,106,-103,25.75,2,sell,2026-08-25
8/25,2026-08-25,1201,美商高盛,1480,49,0,49,12.25,3,buy,2026-08-25
8/25,2026-08-25,1201,港商野村,1560,0,34,-34,8.5,3,sell,2026-08-25
8/25,2026-08-25,1201,兆豐-城中,0037003000300057,36,0,36,9.0,4,buy,2026-08-25
8/25,2026-08-25,1201,元大證券,9800,8,34,-26,6.5,4,sell,2026-08-25
8/25,2026-08-25,1201,摩根大通,8440,18,0,18,4.5,5,buy,2026-08-25
8/25,2026-08-25,1201,台新,0039004200300030,0,23,-23,5.75,5,sell,2026-08-25
8/25,2026-08-25,1201,美林,1440,17,0,17,4.25,6,buy,2026-08-25
8/25,2026-08-25,1201,富邦-彰化,0039003600350055,0,12,-12,3.0,6,sell,2026-08-25
8/25,2026-08-25,1201,花旗環球,1590,19,5,14,3.5,7,buy,2026-08-25
8/25,2026-08-25,1201,永豐金-羅東,0039004100390041,0,10,-10,2.5,7,sell,2026-08-25
8/25,2026-08-25,1201,第一金-自由,0035003300380045,6,0,6,1.5,8,buy,2026-08-25
8/25,2026-08-25,1201,富邦-新竹,9647,0,10,-10,2.5,8,sell,2026-08-25
8/25,2026-08-25,1201,玉山-城中,0038003800340045,6,0,6,1.5,9,buy,2026-08-25
8/25,2026-08-25,1201,華南永昌-大安,9307,0,5,-5,1.25,9,sell,2026-08-25
8/25,2026-08-25,1201,元大-佳里,0039003800310065,6,0,6,1.5,10,buy,2026-08-25
8/25,2026-08-25,1201,富邦-員林,9672,0,3,-3,0.75,10,sell,2026-08-25
8/25,2026-08-25,1201,臺銀-臺中,0031003000340041,5,0,5,1.25,11,buy,2026-08-25
8/25,2026-08-25,1201,群益金鼎-桃園,9189,0,2,-2,0.5,11,sell,2026-08-25
8/25,2026-08-25,1201,富邦-板橋,9655,5,0,5,1.25,12,buy,2026-08-25
8/25,2026-08-25,1201,國泰-敦南,8888,1,2,-1,0.25,12,sell,2026-08-25
8/25,2026-08-25,1201,元大-四維,9831,5,0,5,1.25,13,buy,2026-08-25
8/25,2026-08-25,1201,統一-仁愛,0035003800350063,0,1,-1,0.25,13,sell,2026-08-25
8/25,2026-08-25,1201,富邦-台中,003900360035004b,4,0,4,1.0,14,buy,2026-08-25
8/25,2026-08-25,1201,兆豐-桃鶯,0037003000300055,0,1,-1,0.25,14,sell,2026-08-25
8/25,2026-08-25,1201,第一金-員林,5381,4,0,4,1.0,15,buy,2026-08-25
8/25,2026-08-25,1201,群益金鼎-中港,9138,0,1,-1,0.25,15,sell,2026-08-25
8/25,2026-08-25,1203,元大證券,9800,4,0,4,30.77,1,buy,2026-08-25
8/25,2026-08-25,1203,花旗環球,1590,0,3,-3,23.08,1,sell,2026-08-25
8/25,2026-08-25,1203,摩根大通,8440,2,0,2,15.38,2,buy,2026-08-25
8/25,2026-08-25,1203,群益金鼎-古亭,0039003100380043,0,2,-2,15.38,2,sell,2026-08-25
8/25,2026-08-25,1203,兆豐-岡山,0037003000300073,1,0,1,7.69,3,buy,2026-08-25
8/25,2026-08-25,1203,凱基-台北,9268,1,3,-2,15.38,3,sell,2026-08-25
8/25,2026-08-25,1203,兆豐-忠孝,0037003000300061,1,0,1,7.69,4,buy,2026-08-25
8/25,2026-08-25,1203,合庫證券,1020,0,1,-1,7.69,4,sell,2026-08-25
8/25,2026-08-25,1203,玉山-城中,0038003800340045,1,0,1,7.69,5,buy,2026-08-25
8/25,2026-08-25,1203,元大-仁愛,003900380033006a,0,1,-1,7.69,5,sell,2026-08-25
8/25,2026-08-25,1203,國泰-敦南,8888,1,0,1,7.69,6,buy,2026-08-25
8/25,2026-08-25,1203,元大-新竹經國,9859,0,0,0,0.0,6,sell,2026-08-25
8/25,2026-08-25,1203,國票證券,7790,0,0,0,0.0,7,buy,2026-08-25
8/25,2026-08-25,1203,凱基-和平,9255,0,0,0,0.0,7,sell,2026-08-25
8/25,2026-08-25,1203,永豐金-板新,003900410039004a,0,0,0,0.0,8,buy,2026-08-25
8/25,2026-08-25,1203,美好-泰山,5263,0,0,0,0.0,8,sell,2026-08-25
8/25,2026-08-25,1203,富邦-新板,0039003600310048,0,0,0,0.0,9,buy,2026-08-25
8/25,2026-08-25,1203,元大-蘆洲中正,0039003800390049,0,0,0,0.0,9,sell,2026-08-25
8/25,2026-08-25,1203,元大-大里,0039003800310067,0,0,0,0.0,10,buy,2026-08-25
8/25,2026-08-25,1203,群益金鼎,9100,0,0,0,0.0,10,sell,2026-08-25
8/25,2026-08-25,1203,國泰-桃園,8885,0,0,0,0.0,11,buy,2026-08-25
8/25,2026-08-25,1203,台新-大裕,003900420032006c,0,0,0,0.0,11,sell,2026-08-25
8/25,2026-08-25,1203,華南永昌-彰化,9363,0,0,0,0.0,12,buy,2026-08-25
8/25,2026-08-25,1203,富邦-南屯,9666,0,0,0,0.0,12,sell,2026-08-25
8/25,2026-08-25,1203,國泰-新莊,8886,0,0,0,0.0,13,buy,2026-08-25
8/25,2026-08-25,1203,台新-虎尾,003900420032004e,0,0,0,0.0,13,sell,2026-08-25
8/25,2026-08-25,1203,玉山-嘉義,8848,0,0,0,0.0,14,buy,2026-08-25
8/25,2026-08-25,1203,大昌,6460,0,0,0,0.0,14,sell,2026-08-25
8/25,2026-08-25,1203,國泰-台中,8882,0,0,0,0.0,15,buy,2026-08-25
8/25,2026-08-25,1203,日茂,5960,0,0,0,0.0,15,sell,2026-08-25
8/25,2026-08-25,1210,美商高盛,1480,166,51,115,15.39,1,buy,2026-08-25
8/25,2026-08-25,1210,兆豐證券,7000,0,50,-50,6.69,1,sell,2026-08-25
8/25,2026-08-25,1210,新加坡商瑞銀,1650,103,40,63,8.43,2,buy,2026-08-25
8/25,2026-08-25,1210,永豐金-敦北,0039004100380039,1,37,-36,4.82,2,sell,2026-08-25
8/25,2026-08-25,1210,永豐金-天母,0039004100390047,30,0,30,4.02,3,buy,2026-08-25
8/25,2026-08-25,1210,永豐金-竹北,0039004100390050,0,32,-32,4.28,3,sell,2026-08-25
8/25,2026-08-25,1210,摩根大通,8440,50,24,26,3.48,4,buy,2026-08-25
8/25,2026-08-25,1210,臺銀-臺南,1042,1,30,-29,3.88,4,sell,2026-08-25
8/25,2026-08-25,1210,凱基-林口,9257,22,0,22,2.95,5,buy,2026-08-25
8/25,2026-08-25,1210,美好-楊梅,5262,0,23,-23,3.08,5,sell,2026-08-25
8/25,2026-08-25,1210,合庫-台中,1021,19,0,19,2.54,6,buy,2026-08-25
8/25,2026-08-25,1210,第一金-華江,0035003300380057,0,20,-20,2.68,6,sell,2026-08-25
8/25,2026-08-25,1210,元大證券,9800,23,10,13,1.74,7,buy,2026-08-25
8/25,2026-08-25,1210,元大-華山,0039003800310055,0,20,-20,2.68,7,sell,2026-08-25
8/25,2026-08-25,1210,國泰-敦南,8888,14,1,13,1.74,8,buy,2026-08-25
8/25,2026-08-25,1210,元大-善化,0039003800310079,0,20,-20,2.68,8,sell,2026-08-25
8/25,2026-08-25,1210,美林,1440,11,0,11,1.47,9,buy,2026-08-25
8/25,2026-08-25,1210,凱基-市政,9239,1,20,-19,2.54,9,sell,2026-08-25
8/25,2026-08-25,1210,臺銀-臺中,0031003000340041,10,0,10,1.34,10,buy,2026-08-25
8/25,2026-08-25,1210,台新-潮州,0039004200320043,0,15,-15,2.01,10,sell,2026-08-25
8/25,2026-08-25,1210,(牛牛牛)亞-鑫豐,0036003000310064,10,0,10,1.34,11,buy,2026-08-25
8/25,2026-08-25,1210,國泰-桃園,8885,0,12,-12,1.61,11,sell,2026-08-25
8/25,2026-08-25,1210,凱基-台東,003900320030005a,10,0,10,1.34,12,buy,2026-08-25
8/25,2026-08-25,1210,花旗環球,1590,0,12,-12,1.61,12,sell,2026-08-25
8/25,2026-08-25,1210,元大-中壢,9834,10,0,10,1.34,13,buy,2026-08-25
8/25,2026-08-25,1210,康和-澎湖,0038003400350045,0,10,-10,1.34,13,sell,2026-08-25
8/25,2026-08-25,1210,元大-大天母,9893,10,0,10,1.34,14,buy,2026-08-25
8/25,2026-08-25,1210,第一金-台南,5384,0,10,-10,1.34,14,sell,2026-08-25
8/25,2026-08-25,1210,富邦-內湖,9627,6,0,6,0.8,15,buy,2026-08-25
8/25,2026-08-25,1210,元大-新店中正,0039003800340043,0,10,-10,1.34,15,sell,2026-08-25
8/25,2026-08-25,1213,兆豐-北高雄,0037003000300049,0,0,0,0.0,1,buy,2026-08-25
8/25,2026-08-25,1213,元大-萬華,0039003800310071,0,0,0,0.0,1,sell,2026-08-25
8/25,2026-08-25,1213,富邦-陽明,9604,0,0,0,0.0,2,buy,2026-08-25
8/25,2026-08-25,1213,富邦-板橋,9655,0,0,0,0.0,2,sell,2026-08-25
8/25,2026-08-25,1215,美林,1440,71,20,51,11.92,1,buy,2026-08-25
8/25,2026-08-25,1215,富邦證券,9600,0,150,-150,35.05,1,sell,2026-08-25
8/25,2026-08-25,1215,美商高盛,1480,56,14,42,9.81,2,buy,2026-08-25
8/25,2026-08-25,1215,港商野村,1560,0,26,-26,6.07,2,sell,2026-08-25
8/25,2026-08-25,1215,凱基-台北,9268,51,13,38,8.88,3,buy,2026-08-25
8/25,2026-08-25,1215,元大-大統,003900380031007a,0,19,-19,4.44,3,sell,2026-08-25
8/25,2026-08-25,1215,國泰-台中,8882,14,1,13,3.04,4,buy,2026-08-25
8/25,2026-08-25,1215,玉山-大里,003800380034004a,0,12,-12,2.8,4,sell,2026-08-25
8/25,2026-08-25,1215,兆豐-西螺,0037003000300044,12,0,12,2.8,5,buy,2026-08-25
8/25,2026-08-25,1215,凱基-桃園,9208,0,12,-12,2.8,5,sell,2026-08-25
8/25,2026-08-25,1215,元大證券,9800,23,11,12,2.8,6,buy,2026-08-25
8/25,2026-08-25,1215,合庫-西台中,0031003000320046,0,6,-6,1.4,6,sell,2026-08-25
8/25,2026-08-25,1215,摩根大通,8440,22,16,6,1.4,7,buy,2026-08-25
8/25,2026-08-25,1215,第一金-新興,0035003300380041,0,5,-5,1.17,7,sell,2026-08-25
8/25,2026-08-25,1215,群益金鼎-北高雄,0039003100330052,5,0,5,1.17,8,buy,2026-08-25
8/25,2026-08-25,1215,富邦-南屯,9666,0,5,-5,1.17,8,sell,2026-08-25
8/25,2026-08-25,1215,國票-新莊,0037003700390047,5,0,5,1.17,9,buy,2026-08-25
8/25,2026-08-25,1215,台灣企銀-埔墘,0031003100310047,0,4,-4,0.93,9,sell,2026-08-25
8/25,2026-08-25,1215,永豐金-埔里,0039004100370039,5,0,5,1.17,10,buy,2026-08-25
8/25,2026-08-25,1215,富邦-板橋,9655,0,3,-3,0.7,10,sell,2026-08-25
8/25,2026-08-25,1215,新加坡商瑞銀,1650,17,13,4,0.93,11,buy,2026-08-25
8/25,2026-08-25,1215,土銀-高雄,1033,0,2,-2,0.47,11,sell,2026-08-25
8/25,2026-08-25,1215,台灣摩根士丹利,1470,26,22,4,0.93,12,buy,2026-08-25
8/25,2026-08-25,1215,國票-九鼎,0037003700390050,0,2,-2,0.47,12,sell,2026-08-25
8/25,2026-08-25,1215,永豐金-市政,0039004100390057,3,0,3,0.7,13,buy,2026-08-25
8/25,2026-08-25,1215,元大-東泰,9817,0,2,-2,0.47,13,sell,2026-08-25
8/25,2026-08-25,1215,第一金-路竹,0035003300380050,3,0,3,0.7,14,buy,2026-08-25
8/25,2026-08-25,1215,富邦-永和,9654,0,2,-2,0.47,14,sell,2026-08-25
8/25,2026-08-25,1215,元大-中崙,9813,3,0,3,0.7,15,buy,2026-08-25
8/25,2026-08-25,1215,新光,8560,0,2,-2,0.47,15,sell,2026-08-25
8/25,2026-08-25,1216,美商高盛,1480,4614,49,4565,34.77,1,buy,2026-08-25
8/25,2026-08-25,1216,兆豐證券,7000,0,3100,-3100,23.61,1,sell,2026-08-25
8/25,2026-08-25,1216,台灣摩根士丹利,1470,2999,8,2991,22.78,2,buy,2026-08-25
8/25,2026-08-25,1216,統一,5850,2,1202,-1200,9.14,2,sell,2026-08-25
8/25,2026-08-25,1216,元大證券,9800,988,152,836,6.37,3,buy,2026-08-25
8/25,2026-08-25,1216,國泰證券,8880,2,1000,-998,7.6,3,sell,2026-08-25
8/25,2026-08-25,1216,港商野村,1560,786,1,785,5.98,4,buy,2026-08-25
8/25,2026-08-25,1216,凱基,9200,9,1000,-991,7.55,4,sell,2026-08-25
8/25,2026-08-25,1216,凱基-台北,9268,1029,254,775,5.9,5,buy,2026-08-25
8/25,2026-08-25,1216,永豐金證券,0039004100300030,146,916,-770,5.86,5,sell,2026-08-25
8/25,2026-08-25,1216,美林,1440,364,7,357,2.72,6,buy,2026-08-25
8/25,2026-08-25,1216,新加坡商瑞銀,1650,227,978,-751,5.72,6,sell,2026-08-25
